horizon,gauss_window,gauss_std,coord_mode,orb_multiplier,include_phases,max_depth,learning_rate,weight_power,sideways_penalty,n_estimators,subsample,colsample_bytree,bal_acc,f1_macro,mcc,recall_down,recall_up,recall_min,recall_gap,up_down_min,up_down_gap
1,201,100.0,geo,0.15,True,9,0.01,2.0,1.0,500,0.8,0.8,0.34796515250230525,0.11612928718191877,0.009060062320776323,0.038834951456310676,0.9555555555555556,0.038834951456310676,0.9167206040992449,0.038834951456310676,0.9167206040992449
1,201,100.0,both,0.15,True,9,0.03,2.0,0.5,500,0.8,0.8,0.33835360882366555,0.3246366746016967,-0.0006411589306698894,0.6116504854368932,0.022222222222222223,0.022222222222222223,0.5894282632146709,0.022222222222222223,0.5894282632146709
1,201,100.0,both,0.15,True,9,0.05,2.0,0.5,500,0.8,0.8,0.3576749584343548,0.33994913659635784,0.052124350804013606,0.6844660194174758,0.022222222222222223,0.022222222222222223,0.6622437971952535,0.022222222222222223,0.6622437971952535
1,101,50.0,geo,0.15,True,5,0.01,2.0,0.3,500,0.8,0.8,0.3281535584488903,0.315151403475759,-0.0064195593910498176,0.36318407960199006,0.02127659574468085,0.02127659574468085,0.34190748385730924,0.02127659574468085,0.34190748385730924
1,101,50.0,geo,0.15,True,5,0.05,2.0,0.3,500,0.8,0.8,0.3200558356806178,0.30925468550798363,-0.0205252172979987,0.3681592039800995,0.02127659574468085,0.02127659574468085,0.34688260823541867,0.02127659574468085,0.34688260823541867
1,201,50.0,geo,0.15,True,5,0.05,2.0,0.3,500,0.8,0.8,0.32454837232491723,0.3140590452170052,-0.019139796094447565,0.4207920792079208,0.020833333333333332,0.020833333333333332,0.39995874587458746,0.020833333333333332,0.39995874587458746
1,101,100.0,geo,0.15,True,9,0.05,2.0,0.3,500,0.8,0.8,0.33735793618832505,0.3234409936373856,0.014152956162167479,0.38190954773869346,0.02040816326530612,0.02040816326530612,0.3615013844733873,0.02040816326530612,0.3615013844733873
1,101,100.0,geo,0.15,True,5,0.05,2.0,0.5,500,0.8,0.8,0.3237533277804319,0.3164973691156357,-0.002930483958417834,0.48743718592964824,0.02040816326530612,0.02040816326530612,0.4670290226643421,0.02040816326530612,0.4670290226643421
1,101,100.0,both,0.15,True,9,0.03,2.0,0.3,500,0.8,0.8,0.34325735196640245,0.3244722918827725,0.026178424173995463,0.6532663316582915,0.02040816326530612,0.02040816326530612,0.6328581683929854,0.02040816326530612,0.6328581683929854
1,101,100.0,helio,0.15,True,3,0.05,2.0,1.0,500,0.8,0.8,0.3214527924173714,0.25348215622126713,-0.04206412714550296,0.11557788944723618,0.0,0.0,0.11557788944723618,0.0,0.11557788944723618
1,201,100.0,geo,0.15,True,3,0.03,2.0,0.3,500,0.8,0.8,0.33211573584542925,0.27890796157642583,-0.003953410605675724,0.18446601941747573,0.0,0.0,0.18446601941747573,0.0,0.18446601941747573
1,101,50.0,helio,0.15,True,3,0.03,2.0,1.0,500,0.8,0.8,0.31524491364316626,0.2756812559652506,-0.05177946050854374,0.21890547263681592,0.0,0.0,0.21890547263681592,0.0,0.21890547263681592
1,101,50.0,helio,0.15,True,3,0.05,2.0,1.0,500,0.8,0.8,0.31524491364316626,0.2756812559652506,-0.05177946050854374,0.21890547263681592,0.0,0.0,0.21890547263681592,0.0,0.21890547263681592
1,201,100.0,geo,0.15,True,5,0.05,2.0,0.3,500,0.8,0.8,0.3284309013425614,0.28904842569438843,-0.014147260819761457,0.24271844660194175,0.0,0.0,0.24271844660194175,0.0,0.24271844660194175
1,101,50.0,helio,0.15,True,5,0.03,2.0,0.5,500,0.8,0.8,0.34187598592403834,0.31107947054790913,0.023062732310237616,0.31343283582089554,0.0,0.0,0.31343283582089554,0.0,0.31343283582089554
1,101,50.0,helio,0.15,True,5,0.05,2.0,0.5,500,0.8,0.8,0.34187598592403834,0.31107947054790913,0.023062732310237616,0.31343283582089554,0.0,0.0,0.31343283582089554,0.0,0.31343283582089554
1,201,100.0,geo,0.15,True,5,0.01,2.0,0.3,500,0.8,0.8,0.3378512608542408,0.30775930058272316,0.012148522718631332,0.3155339805825243,0.0,0.0,0.3155339805825243,0.0,0.3155339805825243
1,101,100.0,helio,0.15,True,3,0.01,2.0,1.0,500,0.8,0.8,0.3299669077092781,0.3020702070207021,-0.00847612046242139,0.32160804020100503,0.0,0.0,0.32160804020100503,0.0,0.32160804020100503
1,101,100.0,helio,0.15,True,3,0.03,2.0,1.0,500,0.8,0.8,0.3299669077092781,0.3020702070207021,-0.00847612046242139,0.32160804020100503,0.0,0.0,0.32160804020100503,0.0,0.32160804020100503
1,101,100.0,both,0.15,True,3,0.05,2.0,0.3,500,0.8,0.8,0.3380969890100911,0.308566420357526,0.012716465842703471,0.32160804020100503,0.0,0.0,0.32160804020100503,0.0,0.32160804020100503
1,201,100.0,geo,0.15,True,5,0.03,2.0,0.3,500,0.8,0.8,0.32293569162741514,0.29710561201944324,-0.027394995889828827,0.32524271844660196,0.0,0.0,0.32524271844660196,0.0,0.32524271844660196
1,101,100.0,helio,0.15,True,5,0.03,2.0,1.0,500,0.8,0.8,0.3268619520366058,0.3011204010250079,-0.016816403525007705,0.33668341708542715,0.0,0.0,0.33668341708542715,0.0,0.33668341708542715
1,101,100.0,helio,0.15,True,5,0.05,2.0,1.0,500,0.8,0.8,0.3268619520366058,0.3011204010250079,-0.016816403525007705,0.33668341708542715,0.0,0.0,0.33668341708542715,0.0,0.33668341708542715
1,101,100.0,helio,0.15,True,5,0.01,2.0,1.0,500,0.8,0.8,0.3269109776524901,0.30165079365079367,-0.01665327520712567,0.3417085427135678,0.0,0.0,0.3417085427135678,0.0,0.3417085427135678
1,101,50.0,helio,0.15,True,5,0.05,2.0,1.0,500,0.8,0.8,0.3193059094770052,0.29613370473537604,-0.03676719099396112,0.34328358208955223,0.0,0.0,0.34328358208955223,0.0,0.34328358208955223
1,101,50.0,helio,0.15,True,5,0.03,2.0,1.0,500,0.8,0.8,0.31611859402176107,0.29430238272056514,-0.044615346470256285,0.35323383084577115,0.0,0.0,0.35323383084577115,0.0,0.35323383084577115
1,201,100.0,geo,0.15,True,3,0.05,2.0,0.3,500,0.8,0.8,0.35406453266685894,0.32600671575759593,0.05473289059228197,0.3592233009708738,0.0,0.0,0.3592233009708738,0.0,0.3592233009708738
1,101,50.0,both,0.15,True,5,0.05,2.0,0.3,500,0.8,0.8,0.3503620110827974,0.3240854224698236,0.044416804102248054,0.3681592039800995,0.0,0.0,0.3681592039800995,0.0,0.3681592039800995
1,101,50.0,helio,0.15,True,5,0.01,2.0,0.5,500,0.8,0.8,0.332605266351171,0.3108286593419459,-0.0016703435959492835,0.3880597014925373,0.0,0.0,0.3880597014925373,0.0,0.3880597014925373
1,201,100.0,helio,0.15,True,5,0.03,2.0,0.5,500,0.8,0.8,0.32086898010189363,0.3009597930412287,-0.03174120071673724,0.3883495145631068,0.0,0.0,0.3883495145631068,0.0,0.3883495145631068
1,201,100.0,helio,0.15,True,5,0.05,2.0,0.5,500,0.8,0.8,0.32086898010189363,0.3009597930412287,-0.03174120071673724,0.3883495145631068,0.0,0.0,0.3883495145631068,0.0,0.3883495145631068
1,101,50.0,both,0.15,True,9,0.01,2.0,1.0,500,0.8,0.8,0.3310116086235489,0.3097955145118733,-0.005955059435732426,0.39303482587064675,0.0,0.0,0.39303482587064675,0.0,0.39303482587064675
1,201,100.0,geo,0.15,True,3,0.01,2.0,0.3,500,0.8,0.8,0.33568842321125314,0.3139587236576475,0.0057591163433602715,0.3932038834951456,0.0,0.0,0.3932038834951456,0.0,0.3932038834951456
1,101,100.0,geo,0.15,True,5,0.03,2.0,0.3,500,0.8,0.8,0.3323773338235895,0.3119345811160497,0.0018236037507270587,0.4020100502512563,0.0,0.0,0.4020100502512563,0.0,0.4020100502512563
1,101,50.0,helio,0.15,True,9,0.01,2.0,1.0,500,0.8,0.8,0.31322250535938195,0.29498177801516623,-0.050362925252062346,0.4079601990049751,0.0,0.0,0.4079601990049751,0.0,0.4079601990049751
1,101,100.0,helio,0.15,True,3,0.03,2.0,0.5,500,0.8,0.8,0.34548351513665887,0.32275552613189157,0.030677264625384493,0.4120603015075377,0.0,0.0,0.4120603015075377,0.0,0.4120603015075377
1,101,100.0,helio,0.15,True,3,0.05,2.0,0.5,500,0.8,0.8,0.34548351513665887,0.32275552613189157,0.030677264625384493,0.4120603015075377,0.0,0.0,0.4120603015075377,0.0,0.4120603015075377
1,101,50.0,helio,0.15,True,3,0.03,2.0,0.5,500,0.8,0.8,0.3408971403146867,0.3195316638354613,0.019175961258116582,0.4129353233830846,0.0,0.0,0.4129353233830846,0.0,0.4129353233830846
1,101,50.0,helio,0.15,True,3,0.05,2.0,0.5,500,0.8,0.8,0.3408971403146867,0.3195316638354613,0.019175961258116582,0.4129353233830846,0.0,0.0,0.4129353233830846,0.0,0.4129353233830846
1,201,50.0,helio,0.15,True,3,0.05,2.0,0.5,500,0.8,0.8,0.33073208798712384,0.31023542797129355,-0.006486546932106649,0.4158415841584158,0.0,0.0,0.4158415841584158,0.0,0.4158415841584158
1,101,100.0,geo,0.15,True,5,0.03,2.0,0.5,500,0.8,0.8,0.3325244106712424,0.3158285688560753,0.013195468873824797,0.41708542713567837,0.0,0.0,0.41708542713567837,0.0,0.41708542713567837
1,101,50.0,helio,0.15,True,9,0.05,2.0,0.5,500,0.8,0.8,0.33930348258706466,0.3184460079535026,0.015202230379093474,0.417910447761194,0.0,0.0,0.417910447761194,0.0,0.417910447761194
1,101,100.0,helio,0.15,True,5,0.03,2.0,0.5,500,0.8,0.8,0.34070351758793965,0.319169982195063,0.018550825753371407,0.4221105527638191,0.0,0.0,0.4221105527638191,0.0,0.4221105527638191
1,101,100.0,helio,0.15,True,5,0.05,2.0,0.5,500,0.8,0.8,0.34070351758793965,0.319169982195063,0.018550825753371407,0.4221105527638191,0.0,0.0,0.4221105527638191,0.0,0.4221105527638191
1,101,100.0,both,0.15,True,3,0.03,2.0,0.3,500,0.8,0.8,0.3537116476692405,0.3304571701791166,0.05141256882606962,0.4221105527638191,0.0,0.0,0.4221105527638191,0.0,0.4221105527638191
1,101,100.0,geo,0.15,True,5,0.05,2.0,0.3,500,0.8,0.8,0.324492380602198,0.3080542885749249,-0.010134402957530679,0.4271356783919598,0.0,0.0,0.4271356783919598,0.0,0.4271356783919598
1,101,50.0,helio,0.15,True,9,0.03,2.0,0.5,500,0.8,0.8,0.35075031347328395,0.32893910860012554,0.044053781811400385,0.42786069651741293,0.0,0.0,0.42786069651741293,0.0,0.42786069651741293
1,101,100.0,both,0.15,True,5,0.01,2.0,0.3,500,0.8,0.8,0.33754953629938306,0.3169292487235595,0.010884662136468918,0.4321608040201005,0.0,0.0,0.4321608040201005,0.0,0.4321608040201005
1,201,50.0,helio,0.15,True,3,0.03,2.0,0.3,500,0.8,0.8,0.34882700092669366,0.32705904259106117,0.03883955152468182,0.43564356435643564,0.0,0.0,0.43564356435643564,0.0,0.43564356435643564
1,201,50.0,helio,0.15,True,3,0.03,2.0,1.0,500,0.8,0.8,0.3241964590547725,0.30528041123714206,-0.022629773511110403,0.43564356435643564,0.0,0.0,0.43564356435643564,0.0,0.43564356435643564
1,201,50.0,helio,0.15,True,3,0.05,2.0,1.0,500,0.8,0.8,0.3241964590547725,0.30528041123714206,-0.022629773511110403,0.43564356435643564,0.0,0.0,0.43564356435643564,0.0,0.43564356435643564
1,201,50.0,geo,0.15,True,5,0.01,2.0,0.3,500,0.8,0.8,0.33242289746215997,0.31407287070170437,0.0019187756019182346,0.44554455445544555,0.0,0.0,0.44554455445544555,0.0,0.44554455445544555
1,101,100.0,helio,0.15,True,5,0.03,2.0,0.3,500,0.8,0.8,0.3279895412019447,0.3089067132282061,-0.013052197898159217,0.45226130653266333,0.0,0.0,0.45226130653266333,0.0,0.45226130653266333
1,101,100.0,both,0.15,True,5,0.05,2.0,0.3,500,0.8,0.8,0.34424970380357073,0.323604811674226,0.02708099671563313,0.45226130653266333,0.0,0.0,0.45226130653266333,0.0,0.45226130653266333
1,101,50.0,both,0.15,True,5,0.03,2.0,0.3,500,0.8,0.8,0.3493508069409052,0.329283560316579,0.04006521530430416,0.4626865671641791,0.0,0.0,0.4626865671641791,0.0,0.4626865671641791
1,201,50.0,helio,0.15,True,5,0.05,2.0,0.3,500,0.8,0.8,0.36201206327529306,0.34006734006734,0.07162878891682503,0.46534653465346537,0.0,0.0,0.46534653465346537,0.0,0.46534653465346537
1,101,100.0,both,0.15,True,5,0.03,2.0,0.3,500,0.8,0.8,0.350900845691874,0.33005303154556886,0.04365889162891906,0.46733668341708545,0.0,0.0,0.46733668341708545,0.0,0.46733668341708545
1,101,100.0,geo,0.15,True,3,0.05,2.0,0.3,500,0.8,0.8,0.3233075948849941,0.30484262204598606,-0.024456392717884017,0.4723618090452261,0.0,0.0,0.4723618090452261,0.0,0.4723618090452261
1,101,100.0,geo,0.15,True,5,0.01,2.0,0.3,500,0.8,0.8,0.3411937737467827,0.321762031037845,0.020925348668285465,0.4723618090452261,0.0,0.0,0.4723618090452261,0.0,0.4723618090452261
1,201,100.0,geo,0.15,True,5,0.01,2.0,0.5,500,0.8,0.8,0.3433945336281201,0.32486772486772486,0.024989409094166335,0.47572815533980584,0.0,0.0,0.47572815533980584,0.0,0.47572815533980584
1,201,100.0,helio,0.15,True,9,0.05,2.0,0.5,500,0.8,0.8,0.3218783043352879,0.30505493082385443,-0.02860214882718745,0.4854368932038835,0.0,0.0,0.4854368932038835,0.0,0.4854368932038835
1,101,100.0,helio,0.15,True,5,0.01,2.0,0.5,500,0.8,0.8,0.339714834334273,0.3202274544001163,0.01580385812519529,0.48743718592964824,0.0,0.0,0.48743718592964824,0.0,0.48743718592964824
1,101,50.0,helio,0.15,True,3,0.01,2.0,1.0,500,0.8,0.8,0.32187032318084374,0.3042400323821089,-0.028353042011078636,0.48756218905472637,0.0,0.0,0.48756218905472637,0.0,0.48756218905472637
1,101,100.0,both,0.15,True,3,0.01,2.0,1.0,500,0.8,0.8,0.3283817461290191,0.30959825400456836,-0.012322843319665561,0.49246231155778897,0.0,0.0,0.49246231155778897,0.0,0.49246231155778897
1,101,100.0,both,0.15,True,3,0.03,2.0,1.0,500,0.8,0.8,0.3283817461290191,0.30959825400456836,-0.012322843319665561,0.49246231155778897,0.0,0.0,0.49246231155778897,0.0,0.49246231155778897
1,101,100.0,both,0.15,True,3,0.05,2.0,1.0,500,0.8,0.8,0.3283817461290191,0.30959825400456836,-0.012322843319665561,0.49246231155778897,0.0,0.0,0.49246231155778897,0.0,0.49246231155778897
1,101,50.0,geo,0.15,True,3,0.01,2.0,0.3,500,0.8,0.8,0.3593010556971241,0.3391493291324896,0.06472820529296959,0.4925373134328358,0.0,0.0,0.4925373134328358,0.0,0.4925373134328358
1,201,50.0,both,0.15,True,3,0.01,2.0,0.3,500,0.8,0.8,0.34071436700320284,0.32161797948182924,0.018281938525487516,0.49504950495049505,0.0,0.0,0.49504950495049505,0.0,0.49504950495049505
1,201,100.0,both,0.15,True,9,0.05,2.0,0.3,500,0.8,0.8,0.34491653048800025,0.3266999057506493,0.028751981494833843,0.49514563106796117,0.0,0.0,0.49514563106796117,0.0,0.49514563106796117
1,101,100.0,helio,0.15,True,3,0.05,2.0,0.3,500,0.8,0.8,0.31867467418392775,0.300223348041619,-0.036083290013494924,0.49748743718592964,0.0,0.0,0.49748743718592964,0.0,0.49748743718592964
1,101,100.0,geo,0.15,True,3,0.01,2.0,0.3,500,0.8,0.8,0.3544960575233893,0.33411452656056967,0.05239234737926752,0.5025125628140703,0.0,0.0,0.5025125628140703,0.0,0.5025125628140703
1,101,100.0,both,0.15,True,3,0.01,2.0,0.3,500,0.8,0.8,0.3317318298811129,0.3127280649202113,-0.0038211410240258908,0.5025125628140703,0.0,0.0,0.5025125628140703,0.0,0.5025125628140703
1,201,50.0,geo,0.15,True,3,0.01,2.0,0.3,500,0.8,0.8,0.35879302215935877,0.3384491041511499,0.06301475614240415,0.504950495049505,0.0,0.0,0.504950495049505,0.0,0.504950495049505
1,201,50.0,both,0.15,True,3,0.05,2.0,0.3,500,0.8,0.8,0.33580451641223236,0.31704387990762123,0.006142707636606926,0.504950495049505,0.0,0.0,0.504950495049505,0.0,0.504950495049505
1,201,50.0,both,0.15,True,9,0.05,2.0,0.5,500,0.8,0.8,0.3226682274138744,0.30445834714846604,-0.02638032211939877,0.504950495049505,0.0,0.0,0.504950495049505,0.0,0.504950495049505
1,201,50.0,geo,0.15,True,3,0.03,2.0,0.3,500,0.8,0.8,0.36044318717586044,0.34002729788957947,0.06709527759732543,0.5099009900990099,0.0,0.0,0.5099009900990099,0.0,0.5099009900990099
1,101,50.0,both,0.15,True,5,0.05,2.0,0.5,500,0.8,0.8,0.3513004085264733,0.332056983765412,0.044555006326089865,0.5124378109452736,0.0,0.0,0.5124378109452736,0.0,0.5124378109452736
1,101,100.0,helio,0.15,True,3,0.03,2.0,0.3,500,0.8,0.8,0.30743963721044243,0.28877367983549895,-0.06394160202129598,0.5125628140703518,0.0,0.0,0.5125628140703518,0.0,0.5125628140703518
1,201,100.0,geo,0.15,True,5,0.05,2.0,0.5,500,0.8,0.8,0.34643852734788044,0.32871061494414516,0.03395532630824105,0.5145631067961165,0.0,0.0,0.5145631067961165,0.0,0.5145631067961165
1,201,100.0,both,0.15,True,5,0.05,2.0,0.5,500,0.8,0.8,0.34808869236438206,0.32986913010007696,0.03673298344493819,0.5145631067961165,0.0,0.0,0.5145631067961165,0.0,0.5145631067961165
1,201,50.0,both,0.15,True,5,0.05,2.0,0.5,500,0.8,0.8,0.3259685574468777,0.3075094531744004,-0.018239800375469857,0.5148514851485149,0.0,0.0,0.5148514851485149,0.0,0.5148514851485149
1,101,50.0,helio,0.15,True,5,0.03,2.0,0.3,500,0.8,0.8,0.34645471827852603,0.32749641291423165,0.032528800411289444,0.5174129353233831,0.0,0.0,0.5174129353233831,0.0,0.5174129353233831
1,101,100.0,helio,0.15,True,9,0.05,2.0,0.5,500,0.8,0.8,0.33513093924909104,0.3158179474611042,0.004305511012986919,0.5175879396984925,0.0,0.0,0.5175879396984925,0.0,0.5175879396984925
1,201,100.0,geo,0.15,True,3,0.05,2.0,1.0,500,0.8,0.8,0.3480566503252267,0.3298511435827704,0.03673298344493819,0.5194174757281553,0.0,0.0,0.5194174757281553,0.0,0.5194174757281553
1,201,100.0,helio,0.15,True,9,0.03,2.0,0.5,500,0.8,0.8,0.31175301996219035,0.29470435347628327,-0.05422464503562888,0.5194174757281553,0.0,0.0,0.5194174757281553,0.0,0.5194174757281553
1,101,50.0,both,0.15,True,5,0.01,2.0,0.3,500,0.8,0.8,0.3546171581118796,0.33533914476537424,0.05311811581333381,0.5223880597014925,0.0,0.0,0.5223880597014925,0.0,0.5223880597014925
1,101,100.0,helio,0.15,True,5,0.05,2.0,0.3,500,0.8,0.8,0.3481880949462761,0.3282646188479204,0.03664423199313315,0.5226130653266332,0.0,0.0,0.5226130653266332,0.0,0.5226130653266332
1,101,50.0,helio,0.15,True,3,0.01,2.0,0.3,500,0.8,0.8,0.3562755329045828,0.33679200277560933,0.057000711607675246,0.527363184079602,0.0,0.0,0.527363184079602,0.0,0.527363184079602
1,101,100.0,helio,0.15,True,5,0.01,2.0,0.3,500,0.8,0.8,0.3336519998365813,0.3140832788314803,0.000781823544676254,0.5326633165829145,0.0,0.0,0.5326633165829145,0.0,0.5326633165829145
1,201,100.0,both,0.15,True,3,0.01,2.0,0.3,500,0.8,0.8,0.33805953410875067,0.3202838382309483,0.011686419689488164,0.5339805825242718,0.0,0.0,0.5339805825242718,0.0,0.5339805825242718
1,201,50.0,both,0.15,True,5,0.03,2.0,0.5,500,0.8,0.8,0.3276431091385001,0.30868128697943037,-0.014116938012681485,0.5346534653465347,0.0,0.0,0.5346534653465347,0.0,0.5346534653465347
1,101,50.0,helio,0.15,True,9,0.01,2.0,0.5,500,0.8,0.8,0.3417061036282005,0.3227846269606992,0.02097034813884991,0.5373134328358209,0.0,0.0,0.5373134328358209,0.0,0.5373134328358209
1,201,50.0,helio,0.15,True,5,0.03,2.0,0.3,500,0.8,0.8,0.3539238160269229,0.3341012823299283,0.05085700527284862,0.5396039603960396,0.0,0.0,0.5396039603960396,0.0,0.5396039603960396
1,201,50.0,helio,0.15,True,9,0.01,2.0,0.3,500,0.8,0.8,0.34242956315335965,0.32317799070847847,0.022629773511110403,0.5396039603960396,0.0,0.0,0.5396039603960396,0.0,0.5396039603960396
1,101,50.0,helio,0.15,True,5,0.01,2.0,1.0,500,0.8,0.8,0.3222262670387898,0.3032802921612104,-0.027814268374714037,0.5422885572139303,0.0,0.0,0.5422885572139303,0.0,0.5422885572139303
1,201,50.0,both,0.15,True,3,0.03,2.0,0.3,500,0.8,0.8,0.35064787266904035,0.3309197651663405,0.04283062289998548,0.5445544554455446,0.0,0.0,0.5445544554455446,0.0,0.5445544554455446
1,101,50.0,both,0.15,True,3,0.03,2.0,0.3,500,0.8,0.8,0.3547789507745824,0.3353477488815835,0.053526454262563965,0.5472636815920398,0.0,0.0,0.5472636815920398,0.0,0.5472636815920398
1,101,100.0,helio,0.15,True,3,0.01,2.0,0.3,500,0.8,0.8,0.33542509294439676,0.315527579247991,0.005583557884536166,0.5477386934673367,0.0,0.0,0.5477386934673367,0.0,0.5477386934673367
1,201,50.0,geo,0.15,True,5,0.03,2.0,0.3,500,0.8,0.8,0.34081191370368563,0.32188559553756974,0.021221552841295555,0.5544554455445545,0.0,0.0,0.5544554455445545,0.0,0.5544554455445545
1,101,100.0,helio,0.15,True,9,0.03,2.0,0.5,500,0.8,0.8,0.35178330677779135,0.33124114634412116,0.04536506919452348,0.5577889447236181,0.0,0.0,0.5577889447236181,0.0,0.5577889447236181
1,201,50.0,helio,0.15,True,5,0.05,2.0,0.5,500,0.8,0.8,0.31290542847388186,0.292643969893226,-0.05115590907786794,0.5594059405940595,0.0,0.0,0.5594059405940595,0.0,0.5594059405940595
1,201,50.0,both,0.15,True,5,0.03,2.0,0.3,500,0.8,0.8,0.337535970345803,0.317775159291263,0.01049302756244943,0.5594059405940595,0.0,0.0,0.5594059405940595,0.0,0.5594059405940595
1,101,100.0,both,0.15,True,9,0.01,2.0,0.3,500,0.8,0.8,0.343751276708747,0.32314316547811756,0.026255426392608586,0.5678391959798995,0.0,0.0,0.5678391959798995,0.0,0.5678391959798995
1,201,100.0,helio,0.15,True,3,0.03,2.0,0.5,500,0.8,0.8,0.32625204267999613,0.30722096839259044,-0.018137138283681877,0.5728155339805825,0.0,0.0,0.5728155339805825,0.0,0.5728155339805825
1,201,100.0,helio,0.15,True,3,0.05,2.0,0.5,500,0.8,0.8,0.32625204267999613,0.30722096839259044,-0.018137138283681877,0.5728155339805825,0.0,0.0,0.5728155339805825,0.0,0.5728155339805825
1,201,100.0,both,0.15,True,5,0.01,2.0,0.3,500,0.8,0.8,0.3543048479605242,0.3355329930903956,0.05249898674958281,0.5728155339805825,0.0,0.0,0.5728155339805825,0.0,0.5728155339805825
1,201,100.0,both,0.15,True,5,0.03,2.0,0.3,500,0.8,0.8,0.34935435291101924,0.33053931124106567,0.040203998893205695,0.5728155339805825,0.0,0.0,0.5728155339805825,0.0,0.5728155339805825
1,101,50.0,both,0.15,True,3,0.01,2.0,0.3,500,0.8,0.8,0.34846903692917525,0.32837921154752836,0.03792431386560523,0.5771144278606966,0.0,0.0,0.5771144278606966,0.0,0.5771144278606966
1,101,100.0,both,0.15,True,5,0.05,2.0,0.5,500,0.8,0.8,0.3292151815990521,0.30771927518131426,-0.010405985887773774,0.5778894472361809,0.0,0.0,0.5778894472361809,0.0,0.5778894472361809
1,201,100.0,geo,0.15,True,3,0.05,2.0,0.5,500,0.8,0.8,0.33938927873369856,0.3201970264935441,0.015294045087691608,0.5825242718446602,0.0,0.0,0.5825242718446602,0.0,0.5825242718446602
1,201,50.0,geo,0.15,True,3,0.05,2.0,0.3,500,0.8,0.8,0.35892308442666926,0.3382910978322502,0.0636784074273991,0.5841584158415841,0.0,0.0,0.5841584158415841,0.0,0.5841584158415841
1,101,50.0,geo,0.15,True,3,0.03,2.0,0.3,500,0.8,0.8,0.3257695263519799,0.30448356318943137,-0.019117174232760208,0.5870646766169154,0.0,0.0,0.5870646766169154,0.0,0.5870646766169154
1,101,50.0,geo,0.15,True,3,0.05,2.0,0.3,500,0.8,0.8,0.32414351009181736,0.3027564474726783,-0.023274677798502105,0.5870646766169154,0.0,0.0,0.5870646766169154,0.0,0.5870646766169154
1,101,50.0,helio,0.15,True,9,0.05,2.0,0.3,500,0.8,0.8,0.3680459491162076,0.3474714577792253,0.08641549057154188,0.5870646766169154,0.0,0.0,0.5870646766169154,0.0,0.5870646766169154
1,101,50.0,both,0.15,True,5,0.01,2.0,1.0,500,0.8,0.8,0.3371516401731181,0.3164287639990965,0.009759269648325162,0.5870646766169154,0.0,0.0,0.5870646766169154,0.0,0.5870646766169154
1,201,100.0,helio,0.15,True,5,0.01,2.0,0.5,500,0.8,0.8,0.31955525649652344,0.29928686450425585,-0.035378913011152396,0.587378640776699,0.0,0.0,0.587378640776699,0.0,0.587378640776699
1,201,50.0,both,0.15,True,9,0.05,2.0,0.3,500,0.8,0.8,0.3195223463233023,0.2977372105009393,-0.03531266045335523,0.5891089108910891,0.0,0.0,0.5891089108910891,0.0,0.5891089108910891
1,101,50.0,helio,0.15,True,3,0.03,2.0,0.3,500,0.8,0.8,0.3420620474861465,0.3211779421282661,0.02191123863621437,0.5920398009950248,0.0,0.0,0.5920398009950248,0.0,0.5920398009950248
1,101,50.0,helio,0.15,True,5,0.05,2.0,0.3,500,0.8,0.8,0.3518181450471221,0.3311728395061728,0.046383862631955326,0.5920398009950248,0.0,0.0,0.5920398009950248,0.0,0.5920398009950248
1,101,50.0,both,0.15,True,3,0.05,2.0,0.3,500,0.8,0.8,0.3583222100877725,0.3377059879262522,0.06247337044266861,0.5920398009950248,0.0,0.0,0.5920398009950248,0.0,0.5920398009950248
1,101,50.0,helio,0.15,True,5,0.01,2.0,0.3,500,0.8,0.8,0.3469724547991748,0.3259729355447239,0.034222055478127685,0.5970149253731343,0.0,0.0,0.5970149253731343,0.0,0.5970149253731343
1,101,50.0,both,0.15,True,5,0.01,2.0,0.5,500,0.8,0.8,0.3469724547991748,0.3259848303044848,0.03428239497465031,0.5970149253731343,0.0,0.0,0.5970149253731343,0.0,0.5970149253731343
1,101,50.0,both,0.15,True,5,0.03,2.0,0.5,500,0.8,0.8,0.3469724547991748,0.3259848303044848,0.03428239497465031,0.5970149253731343,0.0,0.0,0.5970149253731343,0.0,0.5970149253731343
1,101,100.0,helio,0.15,True,9,0.01,2.0,0.5,500,0.8,0.8,0.33754136536340235,0.31524078779944925,0.01079334377598577,0.5979899497487438,0.0,0.0,0.5979899497487438,0.0,0.5979899497487438
1,201,50.0,helio,0.15,True,5,0.03,2.0,0.5,500,0.8,0.8,0.31789656798192134,0.2950554787440119,-0.03917286945068265,0.599009900990099,0.0,0.0,0.599009900990099,0.0,0.599009900990099
1,201,50.0,helio,0.15,True,9,0.03,2.0,0.5,500,0.8,0.8,0.3244809702645141,0.30134076729058806,-0.02259457998164992,0.6089108910891089,0.0,0.0,0.6089108910891089,0.0,0.6089108910891089
1,201,50.0,both,0.15,True,5,0.01,2.0,0.3,500,0.8,0.8,0.35567965663561435,0.3342618995393727,0.05623440615874684,0.6089108910891089,0.0,0.0,0.6089108910891089,0.0,0.6089108910891089
1,201,50.0,both,0.15,True,9,0.03,2.0,0.3,500,0.8,0.8,0.3376172592628721,0.3187735583684951,0.023220932651711948,0.6089108910891089,0.0,0.0,0.6089108910891089,0.0,0.6089108910891089
