horizon,gauss_window,gauss_std,coord_mode,orb_multiplier,include_phases,max_depth,learning_rate,weight_power,n_estimators,subsample,colsample_bytree,bal_acc,f1_macro,mcc,recall_down,recall_up,recall_min,recall_gap,up_down_min,up_down_gap
1,201,50.0,helio,0.25,True,9,0.05,3.5,500,0.8,0.8,0.33588478921783804,0.24129305054155037,0.019653545440911805,0.36633663366336633,0.5625,0.36633663366336633,0.19616336633663367,0.36633663366336633,0.19616336633663367
1,201,50.0,helio,0.5,True,9,0.05,3.5,500,0.8,0.8,0.33588478921783804,0.24129305054155037,0.019653545440911805,0.36633663366336633,0.5625,0.36633663366336633,0.19616336633663367,0.36633663366336633,0.19616336633663367
1,101,50.0,helio,0.1,True,9,0.05,2.7,500,0.8,0.8,0.32949833086771646,0.2981844235234394,0.01617855657213159,0.373134328358209,0.3617021276595745,0.3617021276595745,0.011432200698634487,0.3617021276595745,0.011432200698634487
1,101,50.0,helio,0.15,True,9,0.05,2.7,500,0.8,0.8,0.32949833086771646,0.2981844235234394,0.01617855657213159,0.373134328358209,0.3617021276595745,0.3617021276595745,0.011432200698634487,0.3617021276595745,0.011432200698634487
1,101,50.0,helio,0.25,True,9,0.05,2.7,500,0.8,0.8,0.32949833086771646,0.2981844235234394,0.01617855657213159,0.373134328358209,0.3617021276595745,0.3617021276595745,0.011432200698634487,0.3617021276595745,0.011432200698634487
1,101,50.0,helio,0.5,True,9,0.05,2.7,500,0.8,0.8,0.32949833086771646,0.2981844235234394,0.01617855657213159,0.373134328358209,0.3617021276595745,0.3617021276595745,0.011432200698634487,0.3617021276595745,0.011432200698634487
1,201,50.0,helio,0.1,True,9,0.05,2.0,500,0.8,0.8,0.3347396315986278,0.26686714455894345,0.006173357990285068,0.3564356435643564,0.5,0.3564356435643564,0.14356435643564358,0.3564356435643564,0.14356435643564358
1,201,50.0,helio,0.15,True,9,0.05,2.0,500,0.8,0.8,0.3347396315986278,0.26686714455894345,0.006173357990285068,0.3564356435643564,0.5,0.3564356435643564,0.14356435643564358,0.3564356435643564,0.14356435643564358
1,201,50.0,helio,0.25,True,9,0.05,2.0,500,0.8,0.8,0.3347396315986278,0.26686714455894345,0.006173357990285068,0.3564356435643564,0.5,0.3564356435643564,0.14356435643564358,0.3564356435643564,0.14356435643564358
1,201,50.0,helio,0.5,True,9,0.05,2.0,500,0.8,0.8,0.3347396315986278,0.26686714455894345,0.006173357990285068,0.3564356435643564,0.5,0.3564356435643564,0.14356435643564358,0.3564356435643564,0.14356435643564358
1,101,50.0,both,0.1,True,5,0.05,2.7,500,0.8,0.8,0.3476055116219628,0.26683276683276685,0.031063592627574972,0.34328358208955223,0.5531914893617021,0.34328358208955223,0.20990790727214992,0.34328358208955223,0.20990790727214992
1,201,50.0,both,0.1,True,3,0.05,2.0,500,0.8,0.8,0.35802619670834074,0.33534316386822693,0.03969980996063691,0.3712871287128713,0.3333333333333333,0.3333333333333333,0.03795379537953797,0.3333333333333333,0.03795379537953797
1,201,50.0,both,0.5,True,3,0.05,2.0,500,0.8,0.8,0.31639712616581855,0.2760570727278977,-0.010373883887440078,0.3316831683168317,0.3958333333333333,0.3316831683168317,0.06415016501650161,0.3316831683168317,0.06415016501650161
1,201,50.0,helio,0.1,True,9,0.03,2.7,500,0.8,0.8,0.34477440970698053,0.24820283542447127,0.024853085974991397,0.3217821782178218,0.6041666666666666,0.3217821782178218,0.28238448844884484,0.3217821782178218,0.28238448844884484
1,201,50.0,helio,0.15,True,9,0.03,2.7,500,0.8,0.8,0.34477440970698053,0.24820283542447127,0.024853085974991397,0.3217821782178218,0.6041666666666666,0.3217821782178218,0.28238448844884484,0.3217821782178218,0.28238448844884484
1,201,50.0,helio,0.25,True,9,0.03,2.7,500,0.8,0.8,0.34477440970698053,0.24820283542447127,0.024853085974991397,0.3217821782178218,0.6041666666666666,0.3217821782178218,0.28238448844884484,0.3217821782178218,0.28238448844884484
1,201,50.0,helio,0.5,True,9,0.03,2.7,500,0.8,0.8,0.34477440970698053,0.24820283542447127,0.024853085974991397,0.3217821782178218,0.6041666666666666,0.3217821782178218,0.28238448844884484,0.3217821782178218,0.28238448844884484
1,201,50.0,both,0.15,True,9,0.03,2.7,500,0.8,0.8,0.3462633517046286,0.21285278306659175,0.014982955072796438,0.3118811881188119,0.6875,0.3118811881188119,0.3756188118811881,0.3118811881188119,0.3756188118811881
1,201,50.0,helio,0.1,True,9,0.05,2.7,500,0.8,0.8,0.3427316869617996,0.25646914114607594,0.022777303536116938,0.3069306930693069,0.5833333333333334,0.3069306930693069,0.27640264026402644,0.3069306930693069,0.27640264026402644
1,201,50.0,helio,0.15,True,9,0.05,2.7,500,0.8,0.8,0.3427316869617996,0.25646914114607594,0.022777303536116938,0.3069306930693069,0.5833333333333334,0.3069306930693069,0.27640264026402644,0.3069306930693069,0.27640264026402644
1,201,50.0,helio,0.25,True,9,0.05,2.7,500,0.8,0.8,0.3427316869617996,0.25646914114607594,0.022777303536116938,0.3069306930693069,0.5833333333333334,0.3069306930693069,0.27640264026402644,0.3069306930693069,0.27640264026402644
1,201,50.0,helio,0.5,True,9,0.05,2.7,500,0.8,0.8,0.3427316869617996,0.25646914114607594,0.022777303536116938,0.3069306930693069,0.5833333333333334,0.3069306930693069,0.27640264026402644,0.3069306930693069,0.27640264026402644
1,201,100.0,both,0.1,True,5,0.03,2.0,500,0.8,0.8,0.35408696209426765,0.31534840347815,0.019590815739385516,0.3058252427184466,0.4,0.3058252427184466,0.09417475728155345,0.3058252427184466,0.09417475728155345
1,101,100.0,helio,0.1,True,9,0.03,2.7,500,0.8,0.8,0.3601673541091887,0.2649069091358941,0.037818916726865694,0.3015075376884422,0.6326530612244898,0.3015075376884422,0.33114552353604765,0.3015075376884422,0.33114552353604765
1,101,100.0,helio,0.15,True,9,0.03,2.7,500,0.8,0.8,0.3601673541091887,0.2649069091358941,0.037818916726865694,0.3015075376884422,0.6326530612244898,0.3015075376884422,0.33114552353604765,0.3015075376884422,0.33114552353604765
1,101,100.0,helio,0.25,True,9,0.03,2.7,500,0.8,0.8,0.3601673541091887,0.2649069091358941,0.037818916726865694,0.3015075376884422,0.6326530612244898,0.3015075376884422,0.33114552353604765,0.3015075376884422,0.33114552353604765
1,101,100.0,helio,0.5,True,9,0.03,2.7,500,0.8,0.8,0.3601673541091887,0.2649069091358941,0.037818916726865694,0.3015075376884422,0.6326530612244898,0.3015075376884422,0.33114552353604765,0.3015075376884422,0.33114552353604765
1,201,100.0,both,0.15,True,9,0.05,2.7,500,0.8,0.8,0.367063631929536,0.23881562346892246,0.044190736222728615,0.30097087378640774,0.7111111111111111,0.30097087378640774,0.4101402373247034,0.30097087378640774,0.4101402373247034
1,101,50.0,geo,0.1,True,5,0.05,2.7,500,0.8,0.8,0.33251490342785295,0.3144636601234499,0.015665100364239765,0.3582089552238806,0.2978723404255319,0.2978723404255319,0.060336614798348676,0.2978723404255319,0.060336614798348676
1,101,50.0,geo,0.15,True,5,0.05,2.7,500,0.8,0.8,0.33251490342785295,0.3144636601234499,0.015665100364239765,0.3582089552238806,0.2978723404255319,0.2978723404255319,0.060336614798348676,0.2978723404255319,0.060336614798348676
1,101,50.0,geo,0.25,True,5,0.05,2.7,500,0.8,0.8,0.33251490342785295,0.3144636601234499,0.015665100364239765,0.3582089552238806,0.2978723404255319,0.2978723404255319,0.060336614798348676,0.2978723404255319,0.060336614798348676
1,101,50.0,geo,0.5,True,5,0.05,2.7,500,0.8,0.8,0.33251490342785295,0.3144636601234499,0.015665100364239765,0.3582089552238806,0.2978723404255319,0.2978723404255319,0.060336614798348676,0.2978723404255319,0.060336614798348676
1,201,50.0,both,0.25,True,5,0.05,2.0,500,0.8,0.8,0.34398116535791506,0.26605767719026036,0.02198138403817553,0.297029702970297,0.5625,0.297029702970297,0.265470297029703,0.297029702970297,0.265470297029703
1,101,100.0,helio,0.1,True,9,0.05,2.0,500,0.8,0.8,0.3271334272157202,0.2694095369254605,0.017025372732237976,0.2964824120603015,0.4897959183673469,0.2964824120603015,0.1933135063070454,0.2964824120603015,0.1933135063070454
1,101,100.0,helio,0.15,True,9,0.05,2.0,500,0.8,0.8,0.3271334272157202,0.2694095369254605,0.017025372732237976,0.2964824120603015,0.4897959183673469,0.2964824120603015,0.1933135063070454,0.2964824120603015,0.1933135063070454
1,101,100.0,helio,0.25,True,9,0.05,2.0,500,0.8,0.8,0.3271334272157202,0.2694095369254605,0.017025372732237976,0.2964824120603015,0.4897959183673469,0.2964824120603015,0.1933135063070454,0.2964824120603015,0.1933135063070454
1,101,100.0,helio,0.5,True,9,0.05,2.0,500,0.8,0.8,0.3271334272157202,0.2694095369254605,0.017025372732237976,0.2964824120603015,0.4897959183673469,0.2964824120603015,0.1933135063070454,0.2964824120603015,0.1933135063070454
1,201,50.0,geo,0.1,True,5,0.05,2.7,500,0.8,0.8,0.3329275661556304,0.29432167048061086,-0.001054931662175948,0.5445544554455446,0.2916666666666667,0.2916666666666667,0.2528877887788779,0.2916666666666667,0.2528877887788779
1,201,50.0,geo,0.15,True,5,0.05,2.7,500,0.8,0.8,0.3329275661556304,0.29432167048061086,-0.001054931662175948,0.5445544554455446,0.2916666666666667,0.2916666666666667,0.2528877887788779,0.2916666666666667,0.2528877887788779
1,201,50.0,geo,0.25,True,5,0.05,2.7,500,0.8,0.8,0.3329275661556304,0.29432167048061086,-0.001054931662175948,0.5445544554455446,0.2916666666666667,0.2916666666666667,0.2528877887788779,0.2916666666666667,0.2528877887788779
1,201,50.0,geo,0.5,True,5,0.05,2.7,500,0.8,0.8,0.3329275661556304,0.29432167048061086,-0.001054931662175948,0.5445544554455446,0.2916666666666667,0.2916666666666667,0.2528877887788779,0.2916666666666667,0.2528877887788779
1,101,100.0,geo,0.1,True,5,0.01,2.7,500,0.8,0.8,0.3406566597713972,0.321028851399008,0.029392504301827663,0.2914572864321608,0.30612244897959184,0.2914572864321608,0.014665162547431054,0.2914572864321608,0.014665162547431054
1,101,100.0,geo,0.15,True,5,0.01,2.7,500,0.8,0.8,0.3406566597713972,0.321028851399008,0.029392504301827663,0.2914572864321608,0.30612244897959184,0.2914572864321608,0.014665162547431054,0.2914572864321608,0.014665162547431054
1,101,100.0,geo,0.25,True,5,0.01,2.7,500,0.8,0.8,0.3406566597713972,0.321028851399008,0.029392504301827663,0.2914572864321608,0.30612244897959184,0.2914572864321608,0.014665162547431054,0.2914572864321608,0.014665162547431054
1,101,100.0,geo,0.5,True,5,0.01,2.7,500,0.8,0.8,0.3406566597713972,0.321028851399008,0.029392504301827663,0.2914572864321608,0.30612244897959184,0.2914572864321608,0.014665162547431054,0.2914572864321608,0.014665162547431054
1,101,50.0,both,0.25,True,9,0.05,2.7,500,0.8,0.8,0.28795410596214566,0.22145702674342085,-0.02471634951454018,0.2835820895522388,0.46808510638297873,0.2835820895522388,0.18450301683073994,0.2835820895522388,0.18450301683073994
1,101,50.0,helio,0.1,True,9,0.03,2.0,500,0.8,0.8,0.34188941127264555,0.2523193147155975,0.027264323009839532,0.2835820895522388,0.5957446808510638,0.2835820895522388,0.312162591298825,0.2835820895522388,0.312162591298825
1,101,50.0,helio,0.15,True,9,0.03,2.0,500,0.8,0.8,0.34188941127264555,0.2523193147155975,0.027264323009839532,0.2835820895522388,0.5957446808510638,0.2835820895522388,0.312162591298825,0.2835820895522388,0.312162591298825
1,101,50.0,helio,0.25,True,9,0.03,2.0,500,0.8,0.8,0.34188941127264555,0.2523193147155975,0.027264323009839532,0.2835820895522388,0.5957446808510638,0.2835820895522388,0.312162591298825,0.2835820895522388,0.312162591298825
1,101,50.0,helio,0.5,True,9,0.03,2.0,500,0.8,0.8,0.34188941127264555,0.2523193147155975,0.027264323009839532,0.2835820895522388,0.5957446808510638,0.2835820895522388,0.312162591298825,0.2835820895522388,0.312162591298825
1,201,100.0,both,0.25,True,9,0.05,2.7,500,0.8,0.8,0.31541328890170567,0.25707375058162696,-0.01226436512174614,0.2815533980582524,0.4666666666666667,0.2815533980582524,0.18511326860841426,0.2815533980582524,0.18511326860841426
1,201,50.0,both,0.5,True,5,0.05,2.0,500,0.8,0.8,0.35327960135915065,0.25895680290825157,0.018636330985172832,0.2722772277227723,0.625,0.2722772277227723,0.3527227722772277,0.2722772277227723,0.3527227722772277
1,101,100.0,helio,0.1,True,9,0.05,2.7,500,0.8,0.8,0.35794852810593536,0.2716770236931527,0.03527600874879104,0.271356783919598,0.6122448979591837,0.271356783919598,0.3408881140395857,0.271356783919598,0.3408881140395857
1,101,100.0,helio,0.15,True,9,0.05,2.7,500,0.8,0.8,0.35794852810593536,0.2716770236931527,0.03527600874879104,0.271356783919598,0.6122448979591837,0.271356783919598,0.3408881140395857,0.271356783919598,0.3408881140395857
1,101,100.0,helio,0.25,True,9,0.05,2.7,500,0.8,0.8,0.35794852810593536,0.2716770236931527,0.03527600874879104,0.271356783919598,0.6122448979591837,0.271356783919598,0.3408881140395857,0.271356783919598,0.3408881140395857
1,101,100.0,helio,0.5,True,9,0.05,2.7,500,0.8,0.8,0.35794852810593536,0.2716770236931527,0.03527600874879104,0.271356783919598,0.6122448979591837,0.271356783919598,0.3408881140395857,0.271356783919598,0.3408881140395857
1,101,50.0,helio,0.1,True,9,0.05,2.0,500,0.8,0.8,0.3122472742669631,0.2548931623931624,-0.013249790474173101,0.26865671641791045,0.46808510638297873,0.26865671641791045,0.1994283899650683,0.26865671641791045,0.1994283899650683
1,101,50.0,helio,0.15,True,9,0.05,2.0,500,0.8,0.8,0.3122472742669631,0.2548931623931624,-0.013249790474173101,0.26865671641791045,0.46808510638297873,0.26865671641791045,0.1994283899650683,0.26865671641791045,0.1994283899650683
1,101,50.0,helio,0.25,True,9,0.05,2.0,500,0.8,0.8,0.3122472742669631,0.2548931623931624,-0.013249790474173101,0.26865671641791045,0.46808510638297873,0.26865671641791045,0.1994283899650683,0.26865671641791045,0.1994283899650683
1,101,50.0,helio,0.5,True,9,0.05,2.0,500,0.8,0.8,0.3122472742669631,0.2548931623931624,-0.013249790474173101,0.26865671641791045,0.46808510638297873,0.26865671641791045,0.1994283899650683,0.26865671641791045,0.1994283899650683
1,201,100.0,geo,0.1,True,9,0.03,3.5,500,0.8,0.8,0.3538765527038141,0.3385160842878853,0.016176666844082543,0.35436893203883496,0.26666666666666666,0.26666666666666666,0.0877022653721683,0.26666666666666666,0.0877022653721683
1,201,100.0,geo,0.15,True,9,0.03,3.5,500,0.8,0.8,0.3538765527038141,0.3385160842878853,0.016176666844082543,0.35436893203883496,0.26666666666666666,0.26666666666666666,0.0877022653721683,0.26666666666666666,0.0877022653721683
1,201,100.0,geo,0.25,True,9,0.03,3.5,500,0.8,0.8,0.3538765527038141,0.3385160842878853,0.016176666844082543,0.35436893203883496,0.26666666666666666,0.26666666666666666,0.0877022653721683,0.26666666666666666,0.0877022653721683
1,201,100.0,geo,0.5,True,9,0.03,3.5,500,0.8,0.8,0.3538765527038141,0.3385160842878853,0.016176666844082543,0.35436893203883496,0.26666666666666666,0.26666666666666666,0.0877022653721683,0.26666666666666666,0.0877022653721683
1,201,50.0,both,0.15,True,3,0.05,2.0,500,0.8,0.8,0.37248884987020875,0.33067696382362577,0.04374229285451515,0.2623762376237624,0.4166666666666667,0.2623762376237624,0.1542904290429043,0.2623762376237624,0.1542904290429043
1,201,50.0,both,0.1,True,3,0.03,2.0,500,0.8,0.8,0.3386398060988365,0.3180963730202676,0.020586969846263157,0.2524752475247525,0.2708333333333333,0.2524752475247525,0.018358085808580837,0.2524752475247525,0.018358085808580837
1,101,100.0,helio,0.1,True,9,0.03,2.0,500,0.8,0.8,0.31428137868703065,0.2412495712811382,-0.010060652533646602,0.25125628140703515,0.5306122448979592,0.25125628140703515,0.27935596349092406,0.25125628140703515,0.27935596349092406
1,101,100.0,helio,0.15,True,9,0.03,2.0,500,0.8,0.8,0.31428137868703065,0.2412495712811382,-0.010060652533646602,0.25125628140703515,0.5306122448979592,0.25125628140703515,0.27935596349092406,0.25125628140703515,0.27935596349092406
1,101,100.0,helio,0.25,True,9,0.03,2.0,500,0.8,0.8,0.31428137868703065,0.2412495712811382,-0.010060652533646602,0.25125628140703515,0.5306122448979592,0.25125628140703515,0.27935596349092406,0.25125628140703515,0.27935596349092406
1,101,100.0,helio,0.5,True,9,0.03,2.0,500,0.8,0.8,0.31428137868703065,0.2412495712811382,-0.010060652533646602,0.25125628140703515,0.5306122448979592,0.25125628140703515,0.27935596349092406,0.25125628140703515,0.27935596349092406
1,201,50.0,both,0.15,True,3,0.03,2.0,500,0.8,0.8,0.3268017688468354,0.3137949247847697,0.02445165740417291,0.2722772277227723,0.25,0.25,0.022277227722772297,0.25,0.022277227722772297
1,201,50.0,helio,0.1,True,5,0.03,2.0,500,0.8,0.8,0.30585361491814206,0.27335565503269404,-0.048628026414263184,0.5148514851485149,0.25,0.25,0.26485148514851486,0.25,0.26485148514851486
1,201,50.0,helio,0.15,True,5,0.03,2.0,500,0.8,0.8,0.30585361491814206,0.27335565503269404,-0.048628026414263184,0.5148514851485149,0.25,0.25,0.26485148514851486,0.25,0.26485148514851486
1,201,50.0,helio,0.25,True,5,0.03,2.0,500,0.8,0.8,0.30585361491814206,0.27335565503269404,-0.048628026414263184,0.5148514851485149,0.25,0.25,0.26485148514851486,0.25,0.26485148514851486
1,201,50.0,helio,0.5,True,5,0.03,2.0,500,0.8,0.8,0.30585361491814206,0.27335565503269404,-0.048628026414263184,0.5148514851485149,0.25,0.25,0.26485148514851486,0.25,0.26485148514851486
1,101,100.0,both,0.1,True,9,0.05,2.7,500,0.8,0.8,0.3511503093699791,0.26473776223776224,0.03323913332361192,0.24120603015075376,0.6122448979591837,0.24120603015075376,0.37103886780842993,0.24120603015075376,0.37103886780842993
1,101,50.0,both,0.15,True,5,0.05,2.7,500,0.8,0.8,0.28973864460778614,0.24092177799581407,-0.03178111706711045,0.23880597014925373,0.425531914893617,0.23880597014925373,0.1867259447443633,0.23880597014925373,0.1867259447443633
1,101,50.0,both,0.1,True,9,0.01,2.7,500,0.8,0.8,0.2985952438120761,0.22567434309334058,-0.0236624670480304,0.23880597014925373,0.5106382978723404,0.23880597014925373,0.27183232772308663,0.23880597014925373,0.27183232772308663
1,201,50.0,both,0.15,True,9,0.05,3.5,500,0.8,0.8,0.33262882938540156,0.21690883461725927,0.0170218555524923,0.2376237623762376,0.6666666666666666,0.2376237623762376,0.429042904290429,0.2376237623762376,0.429042904290429
1,201,50.0,both,0.15,True,9,0.05,2.0,500,0.8,0.8,0.3620405143962672,0.23007882469875995,0.05208491021540762,0.23267326732673269,0.75,0.23267326732673269,0.5173267326732673,0.23267326732673269,0.5173267326732673
1,101,100.0,both,0.15,True,9,0.01,2.7,500,0.8,0.8,0.3099372755598133,0.2542519035840729,-0.017211623456907948,0.23115577889447236,0.46938775510204084,0.23115577889447236,0.23823197620756847,0.23115577889447236,0.23823197620756847
1,101,50.0,both,0.15,True,9,0.05,2.7,500,0.8,0.8,0.3128533082726826,0.20883428863861506,0.006102072434358516,0.22885572139303484,0.6170212765957447,0.22885572139303484,0.38816555520270984,0.22885572139303484,0.38816555520270984
1,101,50.0,geo,0.1,True,9,0.05,2.7,500,0.8,0.8,0.35260421642006196,0.23428112499959228,0.038681551258826205,0.22885572139303484,0.7021276595744681,0.22885572139303484,0.47327193818143326,0.22885572139303484,0.47327193818143326
1,101,50.0,geo,0.15,True,9,0.05,2.7,500,0.8,0.8,0.35260421642006196,0.23428112499959228,0.038681551258826205,0.22885572139303484,0.7021276595744681,0.22885572139303484,0.47327193818143326,0.22885572139303484,0.47327193818143326
1,101,50.0,geo,0.25,True,9,0.05,2.7,500,0.8,0.8,0.35260421642006196,0.23428112499959228,0.038681551258826205,0.22885572139303484,0.7021276595744681,0.22885572139303484,0.47327193818143326,0.22885572139303484,0.47327193818143326
1,101,50.0,geo,0.5,True,9,0.05,2.7,500,0.8,0.8,0.35260421642006196,0.23428112499959228,0.038681551258826205,0.22885572139303484,0.7021276595744681,0.22885572139303484,0.47327193818143326,0.22885572139303484,0.47327193818143326
1,201,50.0,geo,0.1,True,3,0.05,2.0,500,0.8,0.8,0.36333233077002286,0.3132914634599675,0.05382611868321449,0.22772277227722773,0.4583333333333333,0.22772277227722773,0.23061056105610558,0.22772277227722773,0.23061056105610558
1,201,50.0,geo,0.15,True,3,0.05,2.0,500,0.8,0.8,0.36333233077002286,0.3132914634599675,0.05382611868321449,0.22772277227722773,0.4583333333333333,0.22772277227722773,0.23061056105610558,0.22772277227722773,0.23061056105610558
1,201,50.0,geo,0.25,True,3,0.05,2.0,500,0.8,0.8,0.36333233077002286,0.3132914634599675,0.05382611868321449,0.22772277227722773,0.4583333333333333,0.22772277227722773,0.23061056105610558,0.22772277227722773,0.23061056105610558
1,201,50.0,geo,0.5,True,3,0.05,2.0,500,0.8,0.8,0.36333233077002286,0.3132914634599675,0.05382611868321449,0.22772277227722773,0.4583333333333333,0.22772277227722773,0.23061056105610558,0.22772277227722773,0.23061056105610558
1,201,50.0,geo,0.1,True,9,0.01,2.7,500,0.8,0.8,0.3631954944262899,0.29608151584635345,0.04078113733340972,0.22772277227722773,0.5416666666666666,0.22772277227722773,0.3139438943894389,0.22772277227722773,0.3139438943894389
1,201,50.0,geo,0.15,True,9,0.01,2.7,500,0.8,0.8,0.3631954944262899,0.29608151584635345,0.04078113733340972,0.22772277227722773,0.5416666666666666,0.22772277227722773,0.3139438943894389,0.22772277227722773,0.3139438943894389
1,201,50.0,geo,0.25,True,9,0.01,2.7,500,0.8,0.8,0.3631954944262899,0.29608151584635345,0.04078113733340972,0.22772277227722773,0.5416666666666666,0.22772277227722773,0.3139438943894389,0.22772277227722773,0.3139438943894389
1,201,50.0,geo,0.5,True,9,0.01,2.7,500,0.8,0.8,0.3631954944262899,0.29608151584635345,0.04078113733340972,0.22772277227722773,0.5416666666666666,0.22772277227722773,0.3139438943894389,0.22772277227722773,0.3139438943894389
1,201,50.0,both,0.15,True,5,0.01,2.0,500,0.8,0.8,0.32453922732174695,0.23711703949865123,-0.00774815167955485,0.22772277227722773,0.5833333333333334,0.22772277227722773,0.35561056105610567,0.22772277227722773,0.35561056105610567
